Location,Date,Year,Plant Date,County,LocMinTempF,LocMaxTempF,CIMIS,StatMinTempF,StatMaxTempF,PRISMMinTempF,PRISMaxTempF,HeadM105,HeadM206,HeadM209,HeadM210,HeadM211,HeadM401,sng_tri_loc,sng_sine_loc,sng_tri_stat,sng_sine_stat,sng_tri_prism,sng_sine_prism,cum_sng_tri_loc,cum_sng_sine_loc,cum_sng_tri_stat,cum_sng_sine_stat,cum_sng_tri_prism,cum_sng_sine_prism
ErdmanGallagher,2021-05-10,2021,2021-05-06,NorthYolo,62.834,83.377,Woodland226,,88.8,61.90069962,86.7421402,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,23.11,23.11,0,0,24.32,24.32,107.29,107.29,85.16,85.2,105.84,105.84
ErdmanGallagher,2021-05-11,2021,2021-05-06,NorthYolo,54.909,91.263,Woodland226,57.2,92.8,55.4406786,88.84579887,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,23.09,23.09,25,25,22.14,22.14,130.38,130.38,110.16,110.2,127.98,127.98
ErdmanGallagher,2021-05-12,2021,2021-05-06,NorthYolo,56.556,94.323,Woodland226,52.8,93.8,53.10968018,92.83730011,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,25.44,25.44,23.3,23.3,22.97,22.97,155.82,155.82,133.46,133.5,150.95,150.95
ErdmanGallagher,2021-05-13,2021,2021-05-06,NorthYolo,53.427,90.891,Woodland226,49.6,88.9,52.63159981,94.16767578,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,22.16,22.16,19.25,19.27,23.4,23.4,177.98,177.98,152.71,152.77,174.35,174.35
ErdmanGallagher,2021-05-14,2021,2021-05-06,NorthYolo,52.554,85.757,Woodland226,49.2,84.2,51.39229908,90.02714157,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,19.16,19.16,16.71,16.75,20.71,20.71,197.14,197.14,169.42,169.52,195.06,195.06
ErdmanGallagher,2021-05-15,2021,2021-05-06,NorthYolo,49.561,78.69,Woodland226,50,75.8,50.5727602,84.11306038,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,14.13,14.15,12.9,12.9,17.34,17.34,211.27,211.29,182.32,182.42,212.4,212.4
ErdmanGallagher,2021-05-16,2021,2021-05-06,NorthYolo,54.561,82.042,Woodland226,52.6,81.2,50.36845913,76.15543976,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,18.3,18.3,16.9,16.9,13.26,13.26,229.57,229.59,199.22,199.32,225.66,225.66
ErdmanGallagher,2021-05-17,2021,2021-05-06,NorthYolo,50.797,80.008,Woodland226,49,78.3,50.51210022,79.56211815,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,15.4,15.4,13.67,13.73,15.04,15.04,244.97,244.99,212.89,213.05,240.7,240.7
ErdmanGallagher,2021-05-18,2021,2021-05-06,NorthYolo,53.865,87.255,Woodland226,48.7,87.2,49.80560036,78.80503998,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,20.56,20.56,17.97,18.05,14.31,14.31,265.53,265.55,230.86,231.1,255.01,255.01
ErdmanGallagher,2021-05-19,2021,2021-05-06,NorthYolo,51.237,78.076,Woodland226,50.3,78.7,50.38735905,85.64341812,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,14.66,14.66,14.5,14.5,18.02,18.02,280.19,280.21,245.36,245.6,273.03,273.03
ErdmanGallagher,2021-05-20,2021,2021-05-06,NorthYolo,47.289,68.956,Woodland226,46.7,72,46.46695995,77.61074028,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,8.29,8.53,9.57,9.86,12.24,12.55,288.48,288.74,254.93,255.46,285.27,285.58
ErdmanGallagher,2021-05-21,2021,2021-05-06,NorthYolo,52.115,72.696,Woodland226,49,74.6,43.60999966,71.1089592,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,12.41,12.41,11.82,11.88,8.1,8.7,300.89,301.15,266.75,267.34,293.37,294.28
ErdmanGallagher,2021-05-22,2021,2021-05-06,NorthYolo,52.686,77.203,Woodland226,45.5,78.8,46.99292011,74.55253792,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,14.94,14.94,12.45,12.86,10.94,11.2,315.83,316.09,279.2,280.2,304.31,305.48
ErdmanGallagher,2021-05-23,2021,2021-05-06,NorthYolo,53.209,79.173,Woodland226,51.8,81.2,45.65281982,77.84041977,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,16.19,16.19,16.5,16.5,12.04,12.43,332.02,332.28,295.7,296.7,316.35,317.91
ErdmanGallagher,2021-05-24,2021,2021-05-06,NorthYolo,55.949,87.3,Woodland226,51.9,88,52.08907948,78.93013992,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,21.62,21.62,19.95,19.95,15.51,15.51,353.64,353.9,315.65,316.65,331.86,333.42
ErdmanGallagher,2021-05-25,2021,2021-05-06,NorthYolo,61.977,81.997,Woodland226,55.7,83.7,52.48778019,88.09699821,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,21.99,21.99,19.7,19.7,20.29,20.29,375.63,375.89,335.35,336.35,352.15,353.71
ErdmanGallagher,2021-05-26,2021,2021-05-06,NorthYolo,57.636,87.3,Woodland226,51,87.5,53.22596016,83.53813896,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,22.47,22.47,19.25,19.25,18.38,18.38,398.1,398.36,354.6,355.6,370.53,372.09
ErdmanGallagher,2021-05-27,2021,2021-05-06,NorthYolo,53.166,88.03,Woodland226,50.4,88,49.57735939,88.10131721,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,20.6,20.6,19.2,19.2,18.84,18.86,418.7,418.96,373.8,374.8,389.37,390.95
ErdmanGallagher,2021-05-28,2021,2021-05-06,NorthYolo,59.788,88.718,Woodland226,55.8,88.4,51.96991901,87.59335747,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,24.25,24.25,22.1,22.1,19.78,19.78,442.95,443.21,395.9,396.9,409.15,410.73
ErdmanGallagher,2021-05-29,2021,2021-05-06,NorthYolo,55.168,87.894,Woodland226,53.4,86.7,54.43915977,88.91870003,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,21.53,21.53,20.05,20.05,21.68,21.68,464.48,464.74,415.95,416.95,430.83,432.41
ErdmanGallagher,2021-05-30,2021,2021-05-06,NorthYolo,56.122,97.551,Woodland226,51.4,100.3,52.61251965,86.800457,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,26.76,26.57,25.56,25.1,19.71,19.71,491.24,491.31,441.51,442.05,450.54,452.12
ErdmanGallagher,2021-05-31,2021,2021-05-06,NorthYolo,65.444,100.756,Woodland226,58,105.3,52.71547871,97.83373795,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,32.63,32.1,30.53,29.56,25.19,24.97,523.87,523.41,472.04,471.61,475.73,477.09
ErdmanGallagher,2021-06-01,2021,2021-05-06,NorthYolo,64.974,99.365,Woodland226,60.2,99.6,59.87029915,102.5560394,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,31.89,31.5,29.63,29.22,30.54,29.84,555.76,554.91,501.67,500.83,506.27,506.93
ErdmanGallagher,2021-06-02,2021,2021-05-06,NorthYolo,58.066,95.952,Woodland226,55.1,95.2,60.05263958,97.45177765,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,27,26.94,25.15,25.14,28.67,28.48,582.76,581.85,526.82,525.97,534.94,535.41
ErdmanGallagher,2021-06-03,2021,2021-05-06,NorthYolo,56.988,95.855,Woodland226,54.2,95.6,56.42581921,93.34957886,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,26.41,26.37,24.9,24.87,24.89,24.89,609.17,608.22,551.72,550.84,559.83,560.3
ErdmanGallagher,2021-06-04,2021,2021-05-06,NorthYolo,63.048,94.658,Woodland226,58.2,94,55.71860008,95.20736008,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,28.85,28.85,26.1,26.1,25.46,25.46,638.02,637.07,577.82,576.94,585.29,585.76
ErdmanGallagher,2021-06-05,2021,2021-05-06,NorthYolo,55.038,91.123,Woodland226,53.5,90.8,55.95529881,92.67115936,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,23.08,23.08,22.15,22.15,24.31,24.31,661.1,660.15,599.97,599.09,609.6,610.07
ErdmanGallagher,2021-06-06,2021,2021-05-06,NorthYolo,61.934,90.844,Woodland226,55.5,91.3,55.36885891,90.52141647,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,26.39,26.39,23.4,23.4,22.95,22.95,687.49,686.54,623.37,622.49,632.55,633.02
ErdmanGallagher,2021-06-07,2021,2021-05-06,NorthYolo,54.82,85.082,Woodland226,52.3,84.7,56.37974014,89.6574173,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,19.95,19.95,18.5,18.5,23.02,23.02,707.44,706.49,641.87,640.99,655.57,656.04
ErdmanGallagher,2021-06-08,2021,2021-05-06,NorthYolo,51.633,76.854,Woodland226,50.3,76.6,51.95731907,81.80995865,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,14.24,14.24,13.45,13.45,16.88,16.88,721.68,720.73,655.32,654.44,672.45,672.92
ErdmanGallagher,2021-06-09,2021,2021-05-06,NorthYolo,50.445,75.376,Woodland226,46.7,76.5,50.0988203,74.73559761,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,12.91,12.91,11.78,12.07,12.42,12.42,734.59,733.64,667.1,666.51,684.87,685.34
ErdmanGallagher,2021-06-10,2021,2021-05-06,NorthYolo,50.841,75.42,Woodland226,48.4,76.3,48.97490005,74.27461815,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,13.13,13.13,12.4,12.51,11.65,11.71,747.72,746.77,679.5,679.02,696.52,697.05
ErdmanGallagher,2021-06-11,2021,2021-05-06,NorthYolo,52.772,82.886,Woodland226,47.4,83.1,48.17173939,75.84115868,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,17.83,17.83,15.34,15.55,12.07,12.21,765.55,764.6,694.84,694.57,708.59,709.26
ErdmanGallagher,2021-06-12,2021,2021-05-06,NorthYolo,60.818,88.626,Woodland226,58.5,89.9,52.38121967,82.15303764,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,24.72,24.72,24.2,24.2,17.27,17.27,790.27,789.32,719.04,718.77,725.86,726.53
ErdmanGallagher,2021-06-13,2021,2021-05-06,NorthYolo,62.791,89.731,Woodland226,60.7,90.7,60.08629894,89.85523987,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,26.26,26.26,25.7,25.7,24.97,24.97,816.53,815.58,744.74,744.47,750.83,751.5
ErdmanGallagher,2021-06-14,2021,2021-05-06,NorthYolo,64.888,86.346,Woodland226,60.4,86.7,62.11130066,89.56237869,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,25.62,25.62,23.55,23.55,25.84,25.84,842.15,841.2,768.29,768.02,776.67,777.34
ErdmanGallagher,2021-06-15,2021,2021-05-06,NorthYolo,56.208,84.99,Woodland226,51.2,88.9,56.06401882,85.564217,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,20.6,20.6,20.05,20.05,20.81,20.81,862.75,861.8,788.34,788.07,797.48,798.15
ErdmanGallagher,2021-06-16,2021,2021-05-06,NorthYolo,60.433,94.23,Woodland226,59,98.9,54.38407879,88.68667908,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,27.33,27.33,28.76,28.43,21.54,21.54,890.08,889.13,817.1,816.5,819.02,819.69
ErdmanGallagher,2021-06-17,2021,2021-05-06,NorthYolo,63.433,102.013,Woodland226,60.3,106.5,58.35038013,97.75651779,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,32.09,31.43,31.97,30.9,27.96,27.74,922.17,920.56,849.07,847.4,846.98,847.43
ErdmanGallagher,2021-06-18,2021,2021-05-06,NorthYolo,68.913,102.317,Woodland226,63.5,105.9,61.90646057,106.3164192,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,34.81,34.13,33.3,32.29,32.67,31.62,956.98,954.69,882.37,879.69,879.65,879.05
ErdmanGallagher,2021-06-19,2021,2021-05-06,NorthYolo,64.974,97.939,Woodland226,60.4,101.2,65.17904053,107.2525986,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,31.33,31.08,30.33,29.76,34.43,33.32,988.31,985.77,912.7,909.45,914.08,912.37
ErdmanGallagher,2021-06-20,2021,2021-05-06,NorthYolo,64.459,95.76,Woodland226,59.1,99.9,65.52895851,101.8408981,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,30.1,30.06,29.21,28.77,33.04,32.4,1018.41,1015.83,941.91,938.22,947.12,944.77
ErdmanGallagher,2021-06-21,2021,2021-05-06,NorthYolo,59.401,91.776,Woodland226,59.5,92.9,61.67119865,99.82310104,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,25.59,25.59,26.2,26.2,30.44,30.01,1044,1041.42,968.11,964.42,977.56,974.78
ErdmanGallagher,2021-06-22,2021,2021-05-06,NorthYolo,59.229,85.757,Woodland226,59.3,86.3,59.5792387,90.5433754,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,22.49,22.49,22.8,22.8,25.06,25.06,1066.49,1063.91,990.91,987.22,1002.62,999.84
ErdmanGallagher,2021-06-23,2021,2021-05-06,NorthYolo,60.003,87.985,Woodland226,58.2,89.7,59.14615936,85.0846981,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,23.99,23.99,23.95,23.95,22.12,22.12,1090.48,1087.9,1014.86,1011.17,1024.74,1021.96
ErdmanGallagher,2021-06-24,2021,2021-05-06,NorthYolo,58.755,88.075,Woodland226,58,88.6,57.91819859,87.67669907,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,23.42,23.42,23.3,23.3,22.8,22.8,1113.9,1111.32,1038.16,1034.47,1047.54,1044.76
ErdmanGallagher,2021-06-25,2021,2021-05-06,NorthYolo,58.282,91.308,Woodland226,55.8,93.3,57.71695995,87.71611938,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,24.8,24.8,24.55,24.55,22.72,22.72,1138.7,1136.12,1062.71,1059.02,1070.26,1067.48
ErdmanGallagher,2021-06-26,2021,2021-05-06,NorthYolo,58.885,96.676,Woodland226,57.9,98.1,57.26875896,92.62957611,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,27.74,27.63,27.88,27.63,24.95,24.95,1166.44,1163.75,1090.59,1086.65,1095.21,1092.43
ErdmanGallagher,2021-06-27,2021,2021-05-06,NorthYolo,60.861,94.134,Woodland226,59.9,95.6,58.71487904,98.80394058,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,27.5,27.5,27.74,27.72,28.58,28.26,1193.94,1191.25,1118.33,1114.37,1123.79,1120.69
ErdmanGallagher,2021-06-28,2021,2021-05-06,NorthYolo,59.529,93.328,Woodland226,57.9,97.4,60.26215916,94.01971741,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,26.43,26.43,27.58,27.4,27.14,27.14,1220.37,1217.68,1145.91,1141.77,1150.93,1147.83
ErdmanGallagher,2021-06-29,2021,2021-05-06,NorthYolo,60.174,95.328,Woodland226,57.9,96.4,59.65339985,95.60281982,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,27.75,27.74,27.12,27.04,27.62,27.59,1248.12,1245.42,1173.03,1168.81,1178.55,1175.42
ErdmanGallagher,2021-06-30,2021,2021-05-06,NorthYolo,60.474,91.216,Woodland226,60,92.1,60.76903915,96.22525711,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,25.84,25.84,26.05,26.05,28.48,28.4,1273.96,1271.26,1199.08,1194.86,1207.03,1203.82
ErdmanGallagher,2021-07-01,2021,2021-05-06,NorthYolo,58.755,88.993,Woodland226,59,90.8,59.75726013,90.53149643,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,23.87,23.87,24.9,24.9,25.14,25.14,1297.83,1295.13,1223.98,1219.76,1232.17,1228.96
ErdmanGallagher,2021-07-02,2021,2021-05-06,NorthYolo,59.702,91.963,Woodland226,57.5,93.9,58.09513855,89.71177902,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,25.83,25.83,25.7,25.7,23.9,23.9,1323.66,1320.96,1249.68,1245.46,1256.07,1252.86
ErdmanGallagher,2021-07-03,2021,2021-05-06,NorthYolo,59.358,91.636,Woodland226,57.1,94.4,57.45685863,94.44019852,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,25.5,25.5,25.75,25.75,25.95,25.95,1349.16,1346.46,1275.43,1271.21,1282.02,1278.81
ErdmanGallagher,2021-07-04,2021,2021-05-06,NorthYolo,59.83,91.123,Woodland226,59.5,93.9,57.44534016,92.65838089,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,25.48,25.48,26.7,26.7,25.05,25.05,1374.64,1371.94,1302.13,1297.91,1307.07,1303.86
ErdmanGallagher,2021-07-05,2021,2021-05-06,NorthYolo,57.722,91.355,Woodland226,55.6,94,58.30249863,92.58079681,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,24.54,24.54,24.8,24.8,25.44,25.44,1399.18,1396.48,1326.93,1322.71,1332.51,1329.3
ErdmanGallagher,2021-07-06,2021,2021-05-06,NorthYolo,57.247,89.269,Woodland226,55.3,93.9,56.04025917,93.25561829,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,23.26,23.26,24.6,24.6,24.65,24.65,1422.44,1419.74,1351.53,1347.31,1357.16,1353.95
ErdmanGallagher,2021-07-07,2021,2021-05-06,NorthYolo,57.463,90.75,Woodland226,53.1,94,55.05259857,92.48359528,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,24.11,24.11,23.55,23.55,23.77,23.77,1446.55,1443.85,1375.08,1370.86,1380.93,1377.72
ErdmanGallagher,2021-07-08,2021,2021-05-06,NorthYolo,57.936,94.896,Woodland226,55,100.6,54.98887959,94.00082092,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,26.42,26.42,27.46,26.96,24.49,24.49,1472.97,1470.27,1402.54,1397.82,1405.42,1402.21
ErdmanGallagher,2021-07-09,2021,2021-05-06,NorthYolo,64.247,97.5,Woodland226,60.1,105.7,55.85161877,100.646595,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,30.78,30.58,31.64,30.64,27.89,27.39,1503.75,1500.85,1434.18,1428.46,1433.31,1429.6
ErdmanGallagher,2021-07-10,2021,2021-05-06,NorthYolo,66.344,100.009,Woodland226,65.8,107,64.11307831,106.0631569,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,32.8,32.34,34.65,33.56,33.63,32.61,1536.55,1533.19,1468.83,1462.02,1466.94,1462.21
ErdmanGallagher,2021-07-11,2021,2021-05-06,NorthYolo,64.288,95.904,Woodland226,61.9,101,65.12954025,108.2551971,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,30.08,30.03,30.99,30.44,34.66,33.47,1566.63,1563.22,1499.82,1492.46,1501.6,1495.68
ErdmanGallagher,2021-07-12,2021,2021-05-06,NorthYolo,56.988,90.982,Woodland226,56.3,93.3,60.4967001,100.3380783,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,23.98,23.98,24.8,24.8,30.06,29.58,1590.61,1587.2,1524.62,1517.26,1531.66,1525.26
ErdmanGallagher,2021-07-13,2021,2021-05-06,NorthYolo,55.602,85.035,Woodland226,55.5,88.7,56.00857906,92.7899559,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,20.32,20.32,22.1,22.1,24.4,24.4,1610.93,1607.52,1546.72,1539.36,1556.06,1549.66
ErdmanGallagher,2021-07-14,2021,2021-05-06,NorthYolo,56.208,86.799,Woodland226,54.3,88.9,55.16419907,86.21203957,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,21.5,21.5,21.6,21.6,20.69,20.69,1632.43,1629.02,1568.32,1560.96,1576.75,1570.35
ErdmanGallagher,2021-07-15,2021,2021-05-06,NorthYolo,57.42,83.646,Woodland226,55.7,86.4,55.04719982,88.72411842,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,20.53,20.53,21.05,21.05,21.89,21.89,1652.96,1649.55,1589.37,1582.01,1598.64,1592.24
ErdmanGallagher,2021-07-16,2021,2021-05-06,NorthYolo,54.3,87.62,Woodland226,50.9,91,53.54779949,85.666819,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,20.96,20.96,20.95,20.95,19.61,19.61,1673.92,1670.51,1610.32,1602.96,1618.25,1611.85
ErdmanGallagher,2021-07-17,2021,2021-05-06,NorthYolo,59.014,90.703,Woodland226,55.5,95.5,53.62843914,90.8644989,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,24.86,24.86,25.5,25.48,22.25,22.25,1698.78,1695.37,1635.82,1628.44,1640.5,1634.1
ErdmanGallagher,2021-07-18,2021,2021-05-06,NorthYolo,59.401,92.714,Woodland226,56.3,99.5,57.99073925,95.80172043,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,26.06,26.06,27.67,27.28,26.89,26.85,1724.84,1721.43,1663.49,1655.72,1667.39,1660.95
ErdmanGallagher,2021-07-19,2021,2021-05-06,NorthYolo,64.418,90.239,Woodland226,65.2,97.3,59.64817963,97.63123932,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,27.33,27.33,31.17,30.99,28.55,28.34,1752.17,1748.76,1694.66,1686.71,1695.94,1689.29
ErdmanGallagher,2021-07-20,2021,2021-05-06,NorthYolo,59.014,89.04,Woodland226,57.4,94,61.58137856,97.23091812,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,24.03,24.03,25.7,25.7,29.34,29.17,1776.2,1772.79,1720.36,1712.41,1725.28,1718.46
ErdmanGallagher,2021-07-21,2021,2021-05-06,NorthYolo,58.023,90.657,Woodland226,54.5,94.9,59.38393955,92.67079544,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,24.34,24.34,24.7,24.7,26.03,26.03,1800.54,1797.13,1745.06,1737.11,1751.31,1744.49
ErdmanGallagher,2021-07-22,2021,2021-05-06,NorthYolo,55.038,90.657,Woodland226,53,95,58.56871967,94.42652054,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,22.85,22.85,24,24,26.5,26.5,1823.39,1819.98,1769.06,1761.11,1777.81,1770.99
ErdmanGallagher,2021-07-23,2021,2021-05-06,NorthYolo,56.469,94.849,Woodland226,52.5,99.2,56.75755997,94.85851669,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,25.66,25.66,25.66,25.31,25.81,25.81,1849.05,1845.64,1794.72,1786.42,1803.62,1796.8
ErdmanGallagher,2021-07-24,2021,2021-05-06,NorthYolo,60.174,92.903,Woodland226,58.9,98.3,55.79923973,99.37238007,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,26.54,26.54,28.46,28.19,27.37,26.99,1875.59,1872.18,1823.18,1814.61,1830.99,1823.79
ErdmanGallagher,2021-07-25,2021,2021-05-06,NorthYolo,59.83,93.612,Woodland226,60.8,99.8,61.03615799,97.68001862,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,26.72,26.72,30,29.58,29.26,29.05,1902.31,1898.9,1853.18,1844.19,1860.25,1852.84
ErdmanGallagher,2021-07-26,2021,2021-05-06,NorthYolo,59.142,84.99,Woodland226,60.9,87.9,60.44179935,98.37121658,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,22.07,22.07,24.4,24.4,29.26,28.98,1924.38,1920.97,1877.58,1868.59,1889.51,1881.82
ErdmanGallagher,2021-07-27,2021,2021-05-06,NorthYolo,62.319,81.687,Woodland226,62.8,91.1,60.08791943,86.06317825,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,22,22,26.95,26.95,23.08,23.08,1946.38,1942.97,1904.53,1895.54,1912.59,1904.9
ErdmanGallagher,2021-07-28,2021,2021-05-06,NorthYolo,62.577,97.403,Woodland226,70.8,103.2,64.12099876,89.8651413,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,29.91,29.72,35.96,35.2,26.99,26.99,1976.29,1972.69,1940.49,1930.74,1939.58,1931.89
ErdmanGallagher,2021-07-29,2021,2021-05-06,NorthYolo,63.862,96.481,Woodland226,64.1,103.2,64.08697891,102.4692749,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,30.14,30.04,32.79,32.02,32.55,31.85,2006.43,2002.73,1973.28,1962.76,1972.13,1963.74
ErdmanGallagher,2021-07-30,2021,2021-05-06,NorthYolo,64.033,95.76,Woodland226,64.2,105.3,64.08103943,101.987957,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,29.89,29.85,33.46,32.5,32.39,31.74,2036.32,2032.58,2006.74,1995.26,2004.52,1995.48
ErdmanGallagher,2021-07-31,2021,2021-05-06,NorthYolo,60.647,90.657,Woodland226,60,98.3,62.2257782,102.4500214,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,25.65,25.65,29.01,28.74,31.65,30.95,2061.97,2058.23,2035.75,2024,2036.17,2026.43
ErdmanGallagher,2021-08-01,2021,2021-05-06,NorthYolo,60.132,93.564,Woodland226,59,96.4,60.18188,94.98812103,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,26.85,26.85,27.67,27.58,27.59,27.59,2088.82,2085.08,2063.42,2051.58,2063.76,2054.02
ErdmanGallagher,2021-08-02,2021,2021-05-06,NorthYolo,57.29,89.638,Woodland226,57.9,95,58.87201958,96.39823685,Heading,preHeading,preHeading,preHeading,preHeading,Notplanted,23.46,23.46,26.45,26.45,27.61,27.52,2112.28,2108.54,2089.87,2078.03,2091.37,2081.54
