Year,Location,Plant_Date,County,Date,LocMinTempF,LocMaxTempF,CIMIS,StatMinTempF,StatMaxTempF,HeadM105,HeadM206,HeadM209,HeadM210,HeadM211,HeadM401,,,,
2018,Rehmann,5/21/18,SouthYolo,2018-08-09,54.8,94.5,Davis6,55.5,98.6,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2018,Rehmann,5/21/18,SouthYolo,2018-08-10,57.0,94.3,Davis6,58.7,99.1,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2018,Rehmann,5/21/18,SouthYolo,2018-08-11,60.6,92.2,Davis6,61.1,97.2,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2018,Rehmann,5/21/18,SouthYolo,2018-08-12,57.3,90.3,Davis6,58.6,95.1,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2018,Rehmann,5/21/18,SouthYolo,2018-08-13,56.2,86.8,Davis6,57.4,91.0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2018,Rehmann,5/21/18,SouthYolo,2018-08-14,55.9,81.7,Davis6,55.9,84.3,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2018,Rehmann,5/21/18,SouthYolo,2018-08-15,55.7,83.5,Davis6,56.0,86.5,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2018,Rehmann,5/21/18,SouthYolo,2018-08-16,56.0,88.2,Davis6,57.0,92.2,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2018,Rehmann,5/21/18,SouthYolo,2018-08-17,56.2,93.2,Davis6,58.1,96.8,Heading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2018,Rehmann,5/21/18,SouthYolo,2018-08-18,54.6,95.4,Davis6,54.2,98.2,Heading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2018,Rehmann,5/21/18,SouthYolo,2018-08-19,54.0,91.0,Davis6,55.0,94.8,Heading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2018,Rehmann,5/21/18,SouthYolo,2018-08-20,53.7,84.9,Davis6,52.5,87.8,Heading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2018,Rehmann,5/21/18,SouthYolo,2018-08-21,53.9,74.5,Davis6,53.9,77.6,Heading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2018,Rehmann,5/21/18,SouthYolo,2018-08-22,54.3,81.7,Davis6,54.7,83.4,Heading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2018,Rehmann,5/21/18,SouthYolo,2018-08-23,54.8,79.8,Davis6,54.9,82.4,Heading,preHeading,preHeading,Heading,preHeading,Notplanted,,,,
2018,Rehmann,5/21/18,SouthYolo,2018-08-24,53.6,79.1,Davis6,53.0,81.0,Heading,preHeading,preHeading,Heading,preHeading,Notplanted,,,,
2018,Rehmann,5/21/18,SouthYolo,2018-08-25,50.4,85.7,Davis6,49.9,87.1,Heading,Heading,preHeading,Heading,preHeading,Notplanted,,,,
2018,Rehmann,5/21/18,SouthYolo,2018-08-26,52.2,81.8,Davis6,51.1,85.6,Heading,Heading,preHeading,Heading,preHeading,Notplanted,,,,
2018,Rehmann,5/21/18,SouthYolo,2018-08-27,55.0,78.7,Davis6,54.6,80.4,Heading,Heading,preHeading,Heading,Heading,Notplanted,,,,
2018,Rehmann,5/21/18,SouthYolo,2018-08-28,55.2,75.6,Davis6,54.7,78.2,Heading,Heading,preHeading,Heading,Heading,Notplanted,,,,
2018,Rehmann,5/21/18,SouthYolo,2018-08-29,54.5,79.1,Davis6,55.8,81.0,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2018,Rehmann,5/21/18,SouthYolo,2018-08-30,54.9,78.3,Davis6,54.7,79.1,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2018,Rehmann,5/21/18,SouthYolo,2018-08-31,53.6,86.6,Davis6,53.2,86.9,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2018,Rehmann,5/21/18,SouthYolo,2018-09-01,54.6,87.2,Davis6,56.0,91.4,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2018,Rehmann,5/21/18,SouthYolo,2018-09-02,54.3,91.3,Davis6,55.3,94.0,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2018,Rehmann,5/21/18,SouthYolo,2018-09-03,54.3,87.4,Davis6,54.9,89.5,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2018,Rehmann,5/21/18,SouthYolo,2018-09-04,54.1,87.8,Davis6,54.5,90.3,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2018,Rehmann,5/21/18,SouthYolo,2018-09-05,53.3,85.0,Davis6,54.4,87.9,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2018,Rehmann,5/21/18,SouthYolo,2018-09-06,51.2,86.7,Davis6,51.1,88.2,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2018,Rehmann,5/21/18,SouthYolo,2018-09-07,52.2,93.5,Davis6,53.3,95.3,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2018,Rehmann,5/21/18,SouthYolo,2018-09-08,54.2,91.3,Davis6,54.2,94.6,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2018,Rehmann,5/21/18,SouthYolo,2018-09-09,51.9,91.9,Davis6,51.4,94.3,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2018,Rehmann,5/21/18,SouthYolo,2018-09-10,53.1,91.2,Davis6,51.9,92.9,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2018,Rehmann,5/21/18,SouthYolo,2018-09-11,53.1,86.9,Davis6,52.7,89.0,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2018,Rehmann,5/21/18,SouthYolo,2018-09-12,49.0,74.9,Davis6,51.7,77.5,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2018,Rehmann,5/21/18,SouthYolo,2018-09-13,57.0,78.8,Davis6,56.8,78.4,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2018,Rehmann,5/21/18,SouthYolo,2018-09-14,50.5,78.1,Davis6,46.9,79.7,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2018,Rehmann,5/21/18,SouthYolo,2018-09-15,54.1,77.5,Davis6,53.3,78.7,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2018,Rehmann,5/21/18,SouthYolo,2018-09-16,48.8,78.7,Davis6,44.3,80.9,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2018,Rehmann,5/21/18,SouthYolo,2018-09-17,48.5,80.8,Davis6,46.9,80.8,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2018,Rehmann,5/21/18,SouthYolo,2018-09-18,47.8,80.8,Davis6,46.2,82.7,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2018,Rehmann,5/21/18,SouthYolo,2018-09-19,50.3,82.9,Davis6,49.3,87.4,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2018,Rehmann,5/21/18,SouthYolo,2018-09-20,52.2,85.8,Davis6,59.3,91.2,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2018,Rehmann,5/21/18,SouthYolo,2018-09-21,48.0,90.5,Davis6,50.9,92.0,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2018,Rehmann,5/21/18,SouthYolo,2018-09-22,52.4,89.3,Davis6,49.4,90.3,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2018,Rehmann,5/21/18,SouthYolo,2018-09-23,52.0,86.8,Davis6,52.4,88.2,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2018,Rehmann,5/21/18,SouthYolo,2018-09-24,48.4,87.1,Davis6,51.8,90.6,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2018,Rehmann,5/21/18,SouthYolo,2018-09-25,48.4,88.1,Davis6,51.1,94.7,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2018,Rehmann,5/21/18,SouthYolo,2018-09-26,47.5,89.9,Davis6,51.0,96.0,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2018,Rehmann,5/21/18,SouthYolo,2018-09-27,49.0,92.0,Davis6,53.9,96.1,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2018,Rehmann,5/21/18,SouthYolo,2018-09-28,51.5,79.3,Davis6,53.3,82.7,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2018,Rehmann,5/21/18,SouthYolo,2018-09-29,52.9,74.8,Davis6,53.8,75.6,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2018,Rehmann,5/21/18,SouthYolo,2018-09-30,55.3,77.6,Davis6,57.4,78.5,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2018,Rehmann,5/21/18,SouthYolo,2018-10-01,55.5,80.8,Davis6,58.8,79.2,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2018,Rehmann,5/21/18,SouthYolo,2018-10-02,60.9,81.9,Davis6,62.9,80.1,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2018,Rehmann,5/21/18,SouthYolo,2018-10-03,60.6,81.8,Davis6,61.7,82.0,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2018,Rehmann,5/21/18,SouthYolo,2018-10-04,54.3,74.2,Davis6,55.9,74.5,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2018,Rehmann,5/21/18,SouthYolo,2018-10-05,48.6,77.5,Davis6,53.1,78.6,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2018,Rehmann,5/21/18,SouthYolo,2018-10-06,53.3,77.6,Davis6,55.3,81.3,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2018,Rehmann,5/21/18,SouthYolo,2018-10-07,55.6,76.3,Davis6,61.7,80.9,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2018,Rehmann,5/21/18,SouthYolo,2018-10-08,48.5,82.7,Davis6,61.1,84.4,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2018,Rehmann,5/21/18,SouthYolo,2018-10-09,48.4,83.2,Davis6,51.3,83.2,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2018,Rehmann,5/21/18,SouthYolo,2018-10-10,47.3,79.3,Davis6,49.6,78.2,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2018,Rehmann,5/21/18,SouthYolo,2018-10-11,49.2,76.6,Davis6,48.8,78.0,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2018,Rehmann,5/21/18,SouthYolo,2018-10-12,45.3,83.3,Davis6,54.1,85.4,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2018,Rehmann,5/21/18,SouthYolo,2018-10-13,43.1,86.9,Davis6,45.0,86.1,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2018,Rehmann,5/21/18,SouthYolo,2018-10-14,43.4,79.1,Davis6,51.0,81.1,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2018,Rehmann,5/21/18,SouthYolo,2018-10-15,44.1,80.8,Davis6,52.5,82.0,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2018,Rehmann,5/21/18,SouthYolo,2018-10-16,37.4,83.0,Davis6,44.3,84.6,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2018,Rehmann,5/21/18,SouthYolo,2018-10-17,39.4,82.3,Davis6,42.6,81.8,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2018,Rehmann,5/21/18,SouthYolo,2018-10-18,40.3,82.3,Davis6,42.8,83.3,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2018,Rehmann,5/21/18,SouthYolo,2018-10-19,41.0,84.1,Davis6,44.0,84.4,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2018,Rehmann,5/21/18,SouthYolo,2018-10-20,42.4,84.0,Davis6,45.2,83.3,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2018,Rehmann,5/21/18,SouthYolo,2018-10-21,41.0,83.6,Davis6,44.1,83.8,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2018,Rehmann,5/21/18,SouthYolo,2018-10-22,41.0,55.3,Davis6,42.2,80.8,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2018,Schohr,5/14/18,SouthButte,2018-05-14,60.6,79.7,Biggs244,52.6,83.5,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2018,Schohr,5/14/18,SouthButte,2018-05-15,53.5,77.2,Biggs244,54.1,80.0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2018,Schohr,5/14/18,SouthButte,2018-05-16,54.4,68.5,Biggs244,54.6,70.6,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2018,Schohr,5/14/18,SouthButte,2018-05-17,59.0,79.9,Biggs244,58.2,84.6,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2018,Schohr,5/14/18,SouthButte,2018-05-18,57.1,86.1,Biggs244,55.5,86.8,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2018,Schohr,5/14/18,SouthButte,2018-05-19,57.8,82.5,Biggs244,58.6,84.1,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2018,Schohr,5/14/18,SouthButte,2018-05-20,53.4,76.2,Biggs244,53.6,78.3,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2018,Schohr,5/14/18,SouthButte,2018-05-21,55.2,83.2,Biggs244,53.5,85.0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2018,Schohr,5/14/18,SouthButte,2018-05-22,56.9,80.9,Biggs244,59.2,83.4,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2018,Schohr,5/14/18,SouthButte,2018-05-23,57.4,76.2,Biggs244,57.6,78.0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2018,Schohr,5/14/18,SouthButte,2018-05-24,52.9,80.4,Biggs244,53.9,84.7,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2018,Schohr,5/14/18,SouthButte,2018-05-25,54.7,64.9,Biggs244,55.9,68.5,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2018,Schohr,5/14/18,SouthButte,2018-05-26,56.9,72.5,Biggs244,57.0,77.7,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2018,Schohr,5/14/18,SouthButte,2018-05-27,59.3,87.0,Biggs244,57.2,89.6,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2018,Schohr,5/14/18,SouthButte,2018-05-28,64.5,93.1,Biggs244,61.7,94.5,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2018,Schohr,5/14/18,SouthButte,2018-05-29,67.2,94.7,Biggs244,65.4,95.7,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2018,Schohr,5/14/18,SouthButte,2018-05-30,57.2,77.3,Biggs244,57.8,80.4,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2018,Schohr,5/14/18,SouthButte,2018-05-31,53.4,72.9,Biggs244,53.6,82.5,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2018,Schohr,5/14/18,SouthButte,2018-06-01,56.2,84.9,Biggs244,53.2,89.8,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2018,Schohr,5/14/18,SouthButte,2018-06-02,63.3,93.2,Biggs244,59.7,102.1,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2018,Schohr,5/14/18,SouthButte,2018-06-03,67.4,95.1,Biggs244,66.8,96.9,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2018,Schohr,5/14/18,SouthButte,2018-06-04,64.7,92.0,Biggs244,67.5,95.1,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2018,Schohr,5/14/18,SouthButte,2018-06-05,57.9,84.9,Biggs244,59.4,91.7,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2018,Schohr,5/14/18,SouthButte,2018-06-06,58.3,82.9,Biggs244,59.2,92.5,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2018,Schohr,5/14/18,SouthButte,2018-06-07,56.1,83.3,Biggs244,57.2,85.8,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2018,Schohr,5/14/18,SouthButte,2018-06-08,58.6,88.4,Biggs244,60.5,92.4,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2018,Schohr,5/14/18,SouthButte,2018-06-09,60.3,77.9,Biggs244,61.2,81.9,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2018,Schohr,5/14/18,SouthButte,2018-06-10,53.9,79.7,Biggs244,53.4,89.7,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2018,Schohr,5/14/18,SouthButte,2018-06-11,56.9,86.3,Biggs244,54.8,91.9,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2018,Schohr,5/14/18,SouthButte,2018-06-12,62.0,94.6,Biggs244,63.6,102.2,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2018,Schohr,5/14/18,SouthButte,2018-06-13,65.9,93.8,Biggs244,69.6,99.7,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2018,Schohr,5/14/18,SouthButte,2018-06-14,61.3,86.1,Biggs244,62.0,96.8,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2018,Schohr,5/14/18,SouthButte,2018-06-15,61.2,83.8,Biggs244,63.5,91.5,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2018,Schohr,5/14/18,SouthButte,2018-06-16,56.6,82.0,Biggs244,57.0,86.7,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2018,Schohr,5/14/18,SouthButte,2018-06-17,53.6,76.1,Biggs244,53.8,79.6,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2018,Schohr,5/14/18,SouthButte,2018-06-18,60.4,86.3,Biggs244,57.2,92.0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2018,Schohr,5/14/18,SouthButte,2018-06-19,63.5,92.4,Biggs244,64.9,98.7,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2018,Schohr,5/14/18,SouthButte,2018-06-20,62.7,88.0,Biggs244,68.3,98.4,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2018,Schohr,5/14/18,SouthButte,2018-06-21,57.2,92.6,Biggs244,57.4,100.5,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2018,Schohr,5/14/18,SouthButte,2018-06-22,62.4,95.0,Biggs244,64.1,115.9,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2018,Schohr,5/14/18,SouthButte,2018-06-23,69.6,91.2,Biggs244,73.0,102.2,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2018,Schohr,5/14/18,SouthButte,2018-06-24,70.1,96.3,Biggs244,72.2,104.6,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2018,Schohr,5/14/18,SouthButte,2018-06-25,59.0,83.4,Biggs244,65.4,99.6,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2018,Schohr,5/14/18,SouthButte,2018-06-26,60.7,86.0,Biggs244,62.5,96.2,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2018,Schohr,5/14/18,SouthButte,2018-06-27,58.3,84.9,Biggs244,54.2,94.1,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2018,Schohr,5/14/18,SouthButte,2018-06-28,57.5,84.3,Biggs244,62.1,97.1,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2018,Schohr,5/14/18,SouthButte,2018-06-29,63.3,87.1,Biggs244,66.5,97.9,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2018,Schohr,5/14/18,SouthButte,2018-06-30,67.7,90.9,Biggs244,72.1,102.1,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2018,Schohr,5/14/18,SouthButte,2018-07-01,64.0,97.6,Biggs244,71.9,104.5,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2018,Schohr,5/14/18,SouthButte,2018-07-02,63.2,94.4,Biggs244,65.6,103.5,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2018,Schohr,5/14/18,SouthButte,2018-07-03,61.4,83.7,Biggs244,65.6,100.3,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2018,Schohr,5/14/18,SouthButte,2018-07-04,58.8,77.8,Biggs244,60.6,83.0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2018,Schohr,5/14/18,SouthButte,2018-07-05,56.6,82.8,Biggs244,53.0,90.9,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2018,Schohr,5/14/18,SouthButte,2018-07-06,65.2,81.9,Biggs244,64.5,94.6,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2018,Schohr,5/14/18,SouthButte,2018-07-07,61.0,89.0,Biggs244,60.8,97.5,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2018,Schohr,5/14/18,SouthButte,2018-07-08,61.4,87.8,Biggs244,59.3,100.2,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2018,Schohr,5/14/18,SouthButte,2018-07-09,59.3,89.4,Biggs244,64.9,104.6,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2018,Schohr,5/14/18,SouthButte,2018-07-10,64.1,93.5,Biggs244,69.5,105.3,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2018,Schohr,5/14/18,SouthButte,2018-07-11,64.1,96.2,Biggs244,67.1,112.9,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2018,Schohr,5/14/18,SouthButte,2018-07-12,64.6,96.2,Biggs244,67.9,112.6,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2018,Schohr,5/14/18,SouthButte,2018-07-13,67.1,87.8,Biggs244,73.1,92.3,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2018,Schohr,5/14/18,SouthButte,2018-07-14,68.0,96.0,Biggs244,71.4,109.4,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2018,Schohr,5/14/18,SouthButte,2018-07-15,66.0,94.4,Biggs244,72.2,100.3,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2018,Schohr,5/14/18,SouthButte,2018-07-16,63.3,99.8,Biggs244,70.3,102.9,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2018,Schohr,5/14/18,SouthButte,2018-07-17,64.5,102.7,Biggs244,72.5,107.0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2018,Schohr,5/14/18,SouthButte,2018-07-18,66.7,104.1,Biggs244,72.9,108.0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2018,Schohr,5/14/18,SouthButte,2018-07-19,68.7,103.4,Biggs244,71.6,102.4,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2018,Schohr,5/14/18,SouthButte,2018-07-20,62.1,89.0,Biggs244,73.0,97.7,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2018,Schohr,5/14/18,SouthButte,2018-07-21,63.9,92.5,Biggs244,72.2,107.0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2018,Schohr,5/14/18,SouthButte,2018-07-22,65.0,96.3,Biggs244,70.2,99.9,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2018,Schohr,5/14/18,SouthButte,2018-07-23,66.5,104.2,Biggs244,70.9,103.6,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2018,Schohr,5/14/18,SouthButte,2018-07-24,66.4,101.3,Biggs244,73.5,102.4,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2018,Schohr,5/14/18,SouthButte,2018-07-25,66.7,103.5,Biggs244,,110.9,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2018,Schohr,5/14/18,SouthButte,2018-07-26,68.0,94.9,Biggs244,66.0,,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2018,Schohr,5/14/18,SouthButte,2018-07-27,65.8,99.9,Biggs244,65.6,104.8,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2018,Schohr,5/14/18,SouthButte,2018-07-28,65.8,98.9,Biggs244,66.2,103.6,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2018,Schohr,5/14/18,SouthButte,2018-07-29,66.9,92.8,Biggs244,69.4,98.4,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2018,Schohr,5/14/18,SouthButte,2018-07-30,67.1,95.9,Biggs244,67.4,98.7,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2018,Schohr,5/14/18,SouthButte,2018-07-31,67.0,98.1,Biggs244,68.8,102.5,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2018,Schohr,5/14/18,SouthButte,2018-08-01,66.6,97.1,Biggs244,71.2,99.0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2018,Schohr,5/14/18,SouthButte,2018-08-02,64.5,93.5,Biggs244,64.0,96.9,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2018,Schohr,5/14/18,SouthButte,2018-08-03,62.7,91.0,Biggs244,62.0,94.7,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2018,Schohr,5/14/18,SouthButte,2018-08-04,62.3,90.4,Biggs244,62.4,92.7,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2018,Schohr,5/14/18,SouthButte,2018-08-05,59.7,86.8,Biggs244,56.1,92.2,Heading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2018,Schohr,5/14/18,SouthButte,2018-08-06,60.2,92.2,Biggs244,62.1,99.1,Heading,Heading,preHeading,Heading,preHeading,Notplanted,,,,
2018,Schohr,5/14/18,SouthButte,2018-08-07,60.7,93.2,Biggs244,62.2,95.9,Heading,Heading,preHeading,Heading,preHeading,Notplanted,,,,
2018,Schohr,5/14/18,SouthButte,2018-08-08,61.1,93.6,Biggs244,64.7,96.7,Heading,Heading,preHeading,Heading,preHeading,Notplanted,,,,
2018,Schohr,5/14/18,SouthButte,2018-08-09,61.4,96.0,Biggs244,64.1,104.2,Heading,Heading,Heading,Heading,preHeading,Notplanted,,,,
2018,Schohr,5/14/18,SouthButte,2018-08-10,61.9,97.2,Biggs244,70.7,109.0,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2018,Schohr,5/14/18,SouthButte,2018-08-11,62.6,93.6,Biggs244,69.2,102.5,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2018,Schohr,5/14/18,SouthButte,2018-08-12,60.8,90.2,Biggs244,64.3,101.7,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
